Game,Team,Opponent,Win_Loss,Runs,Runs Allowed,Day_Night,Attendance,Team,HR Count
141,SFG,COL,Loss,6,9,Night,24245,SF,0
138,STL,SDP,Win,8,4,Night,17806,STL,3
140,TBR,MIN,Win,2,1,Night,6509,TB,1
139,TOR,BOS,Loss,2,3,Night,33009,TOR,1
138,WSN,MIA,Win,2,1,Night,15364,WSH,1
140,ARI,LAD,Win,3,1,Night,48612,ARI,0
137,ATL,TEX,Loss,8,12,Day,19971,ATL,2
138,ATL,TEX,Win,5,4,Night,20364,ATL,0
140,BOS,TOR,Win,6,1,Night,33190,BOS,1
139,CHC,PIT,Win,1,0,Night,17067,CHC,0
138,CHW,CLE,Loss,1,5,Night,13403,CHW,1
140,CIN,MIL,Win,7,1,Day,12626,CIN,2
139,CLE,CHW,Win,5,1,Night,13403,CLE,1
139,COL,SFG,Loss,3,11,Night,26674,COL,1
139,DET,KCR,Loss,2,13,Night,23755,DET,1
139,HOU,SEA,Win,5,3,Night,15104,HOU,1
138,KCR,DET,Win,13,2,Night,23755,KC,2
140,LAA,OAK,Loss,1,3,Day,10544,LAA,0
139,LAD,ARI,Loss,1,3,Night,48612,LAD,0
139,MIA,WSN,Loss,1,8,Night,14390,MIA,0
140,MIL,CIN,Loss,1,7,Day,12626,MIL,1
139,MIN,TBR,Win,10,6,Day,7185,MIN,2
139,NYM,PHI,Win,6,3,Night,19617,NYM,1
139,OAK,LAA,Win,3,1,Day,10544,OAK,1
139,PHI,NYM,Loss,3,6,Night,19617,PHI,1
140,PIT,CHC,Loss,0,1,Night,17067,PIT,0
140,SDP,STL,Loss,1,3,Night,21411,SD,1
140,SEA,HOU,Loss,3,5,Night,15104,SEA,1
142,SFG,COL,Win,11,3,Night,26674,SF,2
139,STL,SDP,Win,3,1,Night,21411,STL,1
141,TBR,MIN,Loss,6,10,Day,7185,TB,3
138,TEX,ATL,Win,12,8,Day,19971,TEX,2
139,TEX,ATL,Loss,4,5,Night,20364,TEX,1
140,TOR,BOS,Loss,1,6,Night,33190,TOR,0
139,WSN,MIA,Win,8,1,Night,14390,WSH,2
139,ATL,MIA,Win,6,5,Night,23561,ATL,1
140,BAL,NYY,Loss,1,9,Day,14946,BAL,0
140,CHC,PIT,Win,8,2,Night,19201,CHC,1
139,CHW,CLE,Loss,2,11,Night,17019,CHW,2
141,CIN,NYM,Loss,2,7,Night,21274,CIN,0
140,CLE,CHW,Win,11,2,Night,17019,CLE,5
140,COL,LAD,Win,9,1,Night,51492,COL,2
139,KCR,MIN,Loss,2,4,Night,26485,KC,0
140,LAD,COL,Loss,1,9,Night,51492,LAD,0
140,MIA,ATL,Loss,5,6,Night,23561,MIA,0
140,MIN,KCR,Win,4,2,Night,26485,MIN,1
140,NYM,CIN,Win,7,2,Night,21274,NYM,3
139,NYY,BAL,Win,9,1,Day,14946,NYY,4
140,PHI,WSN,Loss,3,4,Night,26267,PHI,2
141,PIT,CHC,Loss,2,8,Night,19201,PIT,0
141,SDP,STL,Win,3,0,Night,21334,SD,1
140,STL,SDP,Loss,0,3,Night,21334,STL,0
140,WSN,PHI,Win,4,3,Night,26267,WSH,0
141,ARI,SDP,Loss,6,10,Night,27988,ARI,2
140,ATL,MIA,Loss,1,7,Night,30056,ATL,1
141,BAL,CLE,Loss,0,5,Night,30090,BAL,0
141,BOS,TBR,Win,9,3,Night,34781,BOS,1
141,CHC,MIL,Loss,0,2,Night,41020,CHC,0
140,CHW,SFG,Loss,2,9,Night,16852,CHW,1
142,CIN,NYM,Loss,1,5,Night,25864,CIN,0
141,CLE,BAL,Win,5,0,Night,30090,CLE,1
141,COL,LAD,Win,5,4,Night,53632,COL,1
140,DET,TOR,Win,5,4,Night,31961,DET,2
140,HOU,OAK,Loss,8,9,Night,12288,HOU,3
140,KCR,MIN,Loss,5,8,Night,31879,KC,1
141,LAA,SEA,Loss,3,4,Night,21396,LAA,0
141,LAD,COL,Loss,4,5,Night,53632,LAD,1
141,MIA,ATL,Win,7,1,Night,30056,MIA,1
141,MIL,CHC,Win,2,0,Night,41020,MIL,1
141,MIN,KCR,Win,8,5,Night,31879,MIN,2
141,NYM,CIN,Win,5,1,Night,25864,NYM,3
140,NYY,TEX,Loss,5,11,Night,35883,NYY,1
140,OAK,HOU,Win,9,8,Night,12288,OAK,4
141,PHI,WSN,Loss,10,11,Night,29837,PHI,3
142,PIT,STL,Loss,1,4,Night,40966,PIT,0
142,SDP,ARI,Win,10,6,Night,27988,SD,0
141,SEA,LAA,Win,4,3,Night,21396,SEA,1
143,SFG,CHW,Win,9,2,Night,16852,SF,2
141,STL,PIT,Win,4,1,Night,40966,STL,0
142,TBR,BOS,Loss,3,9,Night,34781,TB,1
140,TEX,NYY,Win,11,5,Night,35883,TEX,1
141,TOR,DET,Loss,4,5,Night,31961,TOR,2
141,WSN,PHI,Win,11,10,Night,29837,WSH,2
142,ARI,SDP,Loss,7,8,Night,34156,ARI,1
141,ATL,MIA,Win,6,5,Night,34043,ATL,1
142,BAL,CLE,Loss,2,4,Day,30459,BAL,1
142,BOS,TBR,Win,9,0,Night,36734,BOS,1
142,CHC,MIL,Loss,2,15,Day,41167,CHC,1
141,CHW,SFG,Win,13,1,Night,17688,CHW,6
143,CIN,NYM,Loss,1,6,Night,30661,CIN,0
142,CLE,BAL,Win,4,2,Day,30459,CLE,1
142,COL,LAD,Win,6,5,Night,52884,COL,1
141,DET,TOR,Loss,4,5,Day,44218,DET,1
141,HOU,OAK,Loss,1,11,Day,,HOU,0
142,HOU,OAK,Loss,4,11,Day,19244,HOU,1
141,KCR,MIN,Win,5,2,Night,29991,KC,1
142,LAA,SEA,Loss,1,8,Night,26248,LAA,0
142,LAD,COL,Loss,5,6,Night,52884,LAD,2
142,MIA,ATL,Loss,5,6,Night,34043,MIA,1
142,MIL,CHC,Win,15,2,Day,41167,MIL,1
142,MIN,KCR,Loss,2,5,Night,29991,MIN,2
142,NYM,CIN,Win,6,1,Night,30661,NYM,1
141,NYY,TEX,Win,3,1,Day,38135,NYY,0
141,OAK,HOU,Win,11,1,Day,,OAK,0
142,OAK,HOU,Win,11,4,Day,19244,OAK,3
142,PHI,WSN,Win,5,4,Night,35694,PHI,2
143,PIT,STL,Loss,3,4,Night,44378,PIT,1
143,SDP,ARI,Win,8,7,Night,34156,SD,2
142,SEA,LAA,Win,8,1,Night,26248,SEA,2
144,SFG,CHW,Loss,1,13,Night,17688,SF,1
142,STL,PIT,Win,4,3,Night,44378,STL,2
143,TBR,BOS,Loss,0,9,Night,36734,TB,0
141,TEX,NYY,Loss,1,3,Day,38135,TEX,0
142,TOR,DET,Win,5,4,Day,44218,TOR,1
142,WSN,PHI,Loss,4,5,Night,35694,WSH,2
143,ARI,SDP,Win,3,2,Day,23854,ARI,3
142,ATL,MIA,Win,10,8,Day,34974,ATL,1
143,BAL,CLE,Loss,2,3,Night,21259,BAL,1
143,BOS,TBR,Loss,1,4,Day,35859,BOS,0
143,CHC,MIL,Loss,1,3,Day,40113,CHC,0
142,CHW,SFG,Win,8,1,Day,16458,CHW,2
144,CIN,NYM,Win,10,5,Day,27590,CIN,2
143,CLE,BAL,Win,3,2,Night,21259,CLE,2
143,COL,LAD,Win,8,1,Day,50161,COL,3
142,DET,TOR,Loss,2,8,Day,39797,DET,1
143,HOU,OAK,Loss,2,10,Day,15892,HOU,1
142,KCR,MIN,Win,11,3,Day,35003,KC,1
143,LAA,SEA,Win,5,3,Day,20094,LAA,2
143,LAD,COL,Loss,1,8,Day,50161,LAD,1
143,MIA,ATL,Loss,8,10,Day,34974,MIA,1
143,MIL,CHC,Win,3,1,Day,40113,MIL,1
143,MIN,KCR,Loss,3,11,Day,35003,MIN,1
143,NYM,CIN,Loss,5,10,Day,27590,NYM,1
142,NYY,TEX,Win,16,7,Day,31349,NYY,4
143,OAK,HOU,Win,10,2,Day,15892,OAK,4
143,PHI,WSN,Loss,2,3,Day,32627,PHI,0
144,PIT,STL,Loss,0,7,Day,44683,PIT,0
144,SDP,ARI,Loss,2,3,Day,23854,SD,0
143,SEA,LAA,Loss,3,5,Day,20094,SEA,1
145,SFG,CHW,Loss,1,8,Day,16458,SF,1
143,STL,PIT,Win,7,0,Day,44683,STL,2
144,TBR,BOS,Win,4,1,Day,35859,TB,2
142,TEX,NYY,Loss,7,16,Day,31349,TEX,1
143,TOR,DET,Win,8,2,Day,39797,TOR,2
143,WSN,PHI,Win,3,2,Day,32627,WSH,1
144,ARI,COL,Loss,4,5,Night,24178,ARI,0
144,BAL,TOR,Loss,3,4,Night,28401,BAL,1
143,CHW,KCR,Win,11,3,Night,23135,CHW,1
144,CLE,DET,Win,11,0,Night,18521,CLE,1
144,COL,ARI,Win,5,4,Night,24178,COL,1
143,DET,CLE,Loss,0,11,Night,18521,DET,0
143,KCR,CHW,Loss,3,11,Night,23135,KC,1
144,LAD,SFG,Loss,6,8,Night,40409,LAD,1
144,MIL,PIT,Loss,0,7,Night,27422,MIL,0
143,NYY,TBR,Win,5,1,Night,15327,NYY,1
145,PIT,MIL,Win,7,0,Night,27422,PIT,3
144,SEA,TEX,Loss,3,5,Night,20686,SEA,2
146,SFG,LAD,Win,8,6,Night,40409,SF,2
145,TBR,NYY,Loss,1,5,Night,15327,TB,0
143,TEX,SEA,Win,5,3,Night,20686,TEX,1
144,TOR,BAL,Win,4,3,Night,28401,TOR,1
145,ARI,COL,Loss,2,4,Night,27526,ARI,1
143,ATL,WSN,Win,8,0,Night,22769,ATL,2
145,BAL,TOR,Loss,2,3,Night,29055,BAL,1
144,BOS,OAK,Win,11,1,Night,34355,BOS,2
144,CHC,NYM,Win,8,3,Night,37834,CHC,3
144,CHW,KCR,Loss,3,4,Day,17727,CHW,0
145,CIN,STL,Loss,4,13,Night,40030,CIN,1
145,CLE,DET,Win,2,0,Night,24654,CLE,1
145,COL,ARI,Win,4,2,Night,27526,COL,2
144,DET,CLE,Loss,0,2,Night,24654,DET,0
144,HOU,LAA,Win,1,0,Night,36088,HOU,0
144,KCR,CHW,Win,4,3,Day,17727,KC,1
144,LAA,HOU,Loss,0,1,Night,36088,LAA,0
145,LAD,SFG,Win,5,3,Night,38727,LAD,1
144,MIA,PHI,Loss,8,9,Night,16439,MIA,2
145,MIL,PIT,Win,5,2,Night,30331,MIL,1
144,MIN,SDP,Win,16,0,Night,28852,MIN,7
144,NYM,CHC,Loss,3,8,Night,37834,NYM,0
144,NYY,TBR,Loss,1,2,Night,21024,NYY,0
144,OAK,BOS,Loss,1,11,Night,34355,OAK,0
144,PHI,MIA,Win,9,8,Night,16439,PHI,2
146,PIT,MIL,Loss,2,5,Night,30331,PIT,0
145,SDP,MIN,Loss,0,16,Night,28852,SD,0
145,SEA,TEX,Win,10,3,Night,20557,SEA,2
147,SFG,LAD,Loss,3,5,Night,38727,SF,1
144,STL,CIN,Win,13,4,Night,40030,STL,1
146,TBR,NYY,Win,2,1,Night,21024,TB,2
144,TEX,SEA,Loss,3,10,Night,20557,TEX,0
145,TOR,BAL,Win,3,2,Night,29055,TOR,0
144,WSN,ATL,Loss,0,8,Night,22769,WSH,0
146,ARI,COL,Win,8,2,Night,26714,ARI,1
144,ATL,WSN,Win,8,2,Night,24850,ATL,1
146,BAL,TOR,Win,2,1,Night,31714,BAL,0
145,BOS,OAK,Loss,3,7,Night,36366,BOS,1
145,CHC,NYM,Win,17,5,Night,36008,CHC,2
145,CHW,KCR,Win,5,3,Day,25665,CHW,0
146,CIN,STL,Win,6,0,Night,40124,CIN,2
146,CLE,DET,Win,5,3,Day,29346,CLE,2
146,COL,ARI,Loss,2,8,Night,26714,COL,1
145,DET,CLE,Loss,3,5,Day,29346,DET,0
145,HOU,LAA,Loss,1,9,Night,33899,HOU,0
145,KCR,CHW,Loss,3,5,Day,25665,KC,1
145,LAA,HOU,Win,9,1,Night,33899,LAA,2
146,LAD,SFG,Win,4,1,Night,38866,LAD,1
145,MIA,PHI,Loss,1,8,Night,16745,MIA,1
146,MIL,PIT,Win,8,2,Night,27436,MIL,1
145,MIN,SDP,Win,3,1,Night,20018,MIN,1
145,NYM,CHC,Loss,5,17,Night,36008,NYM,2
145,NYY,TBR,Win,3,2,Day,13159,NYY,0
145,OAK,BOS,Win,7,3,Night,36366,OAK,1
145,PHI,MIA,Win,8,1,Night,16745,PHI,2
147,PIT,MIL,Loss,2,8,Night,27436,PIT,1
146,SDP,MIN,Loss,1,3,Night,20018,SD,1
146,SEA,TEX,Win,8,1,Night,23083,SEA,3
148,SFG,LAD,Loss,1,4,Night,38866,SF,0
145,STL,CIN,Loss,0,6,Night,40124,STL,0
147,TBR,NYY,Loss,2,3,Day,13159,TB,1
145,TEX,SEA,Loss,1,8,Night,23083,TEX,0
146,TOR,BAL,Loss,1,2,Night,31714,TOR,0
145,WSN,ATL,Loss,2,8,Night,24850,WSH,0
147,ARI,COL,Win,7,0,Day,20317,ARI,1
145,ATL,WSN,Loss,2,5,Night,25192,ATL,1
147,BAL,NYY,Loss,5,13,Night,37128,BAL,3
146,BOS,OAK,Win,6,2,Day,35470,BOS,1
146,CHC,NYM,Win,14,6,Night,37867,CHC,2
146,CHW,DET,Win,17,7,Day,26743,CHW,2
147,CIN,STL,Loss,2,5,Day,40230,CIN,0
147,CLE,KCR,Win,3,2,Night,30874,CLE,0
147,COL,ARI,Loss,0,7,Day,20317,COL,0
146,DET,CHW,Loss,7,17,Day,26743,DET,4
146,HOU,LAA,Win,5,2,Night,35715,HOU,0
146,KCR,CLE,Loss,2,3,Night,30874,KC,0
146,LAA,HOU,Loss,2,5,Night,35715,LAA,2
146,MIA,PHI,Loss,0,10,Night,16302,MIA,0
146,MIN,TOR,Win,3,2,Night,22664,MIN,1
146,NYM,CHC,Loss,6,14,Night,37867,NYM,2
146,NYY,BAL,Win,13,5,Night,37128,NYY,4
146,OAK,BOS,Loss,2,6,Day,35470,OAK,1
146,PHI,MIA,Win,10,0,Night,16302,PHI,4
147,SEA,TEX,Win,10,4,Night,21931,SEA,2
146,STL,CIN,Win,5,2,Day,40230,STL,1
146,TEX,SEA,Loss,4,10,Night,21931,TEX,1
147,TOR,MIN,Loss,2,3,Night,22664,TOR,1
146,WSN,ATL,Win,5,2,Night,25192,WSH,0
148,ARI,SFG,Win,3,2,Night,39810,ARI,0
146,ATL,NYM,Win,3,2,Night,29402,ATL,0
148,BAL,NYY,Loss,2,8,Night,40460,BAL,1
147,BOS,TBR,Win,13,6,Night,16006,BOS,1
147,CHC,STL,Win,8,2,Day,38464,CHC,1
147,CHW,DET,Loss,2,3,Night,25298,CHW,1
148,CIN,PIT,Win,4,2,Night,17625,CIN,4
148,CLE,KCR,Loss,3,4,Night,34025,CLE,1
148,COL,SDP,Win,6,1,Night,39243,COL,1
147,DET,CHW,Win,3,2,Night,25298,DET,1
147,HOU,SEA,Win,5,2,Night,28328,HOU,0
147,KCR,CLE,Win,4,3,Night,34025,KC,2
147,LAA,TEX,Win,7,6,Night,41409,LAA,1
147,LAD,WSN,Win,7,0,Night,37508,LAD,3
147,MIA,MIL,Loss,2,10,Night,19369,MIA,0
147,MIL,MIA,Win,10,2,Night,19369,MIL,4
147,MIN,TOR,Loss,3,4,Night,27902,MIN,1
147,NYM,ATL,Loss,2,3,Night,29402,NYM,0
147,NYY,BAL,Win,8,2,Night,40460,NYY,2
147,OAK,PHI,Win,4,0,Night,24061,OAK,2
147,PHI,OAK,Loss,0,4,Night,24061,PHI,0
148,PIT,CIN,Loss,2,4,Night,17625,PIT,0
147,SDP,COL,Loss,1,6,Night,39243,SD,1
148,SEA,HOU,Loss,2,5,Night,28328,SEA,0
149,SFG,ARI,Loss,2,3,Night,39810,SF,0
147,STL,CHC,Loss,2,8,Day,38464,STL,1
148,TBR,BOS,Loss,6,13,Night,16006,TB,4
147,TEX,LAA,Loss,6,7,Night,41409,TEX,1
148,TOR,MIN,Win,4,3,Night,27902,TOR,2
147,WSN,LAD,Loss,0,7,Night,37508,WSH,0
149,ARI,SFG,Win,2,0,Night,37846,ARI,1
147,ATL,NYM,Loss,3,7,Night,37846,ATL,1
149,BAL,NYY,Loss,3,9,Day,40114,BAL,1
148,BOS,TBR,Win,3,1,Night,14942,BOS,1
148,CHC,STL,Win,4,1,Day,40959,CHC,1
148,CHW,DET,Win,10,4,Night,29846,CHW,2
149,CIN,PIT,Win,2,1,Day,25685,CIN,1
149,CLE,KCR,Win,8,4,Day,33688,CLE,1
149,COL,SDP,Win,16,0,Night,48247,COL,3
148,DET,CHW,Loss,4,10,Night,29846,DET,0
148,HOU,SEA,Win,8,6,Day,33650,HOU,0
148,KCR,CLE,Loss,4,8,Day,33688,KC,1
148,LAA,TEX,Win,2,0,Night,40719,LAA,2
148,LAD,WSN,Win,3,2,Day,39387,LAD,1
148,MIA,MIL,Win,7,4,Night,25079,MIA,1
148,MIL,MIA,Loss,4,7,Night,25079,MIL,2
148,MIN,TOR,Loss,2,7,Night,29917,MIN,2
148,NYM,ATL,Win,7,3,Night,37846,NYM,0
148,NYY,BAL,Win,9,3,Day,40114,NYY,3
148,OAK,PHI,Loss,3,5,Night,24290,OAK,2
148,PHI,OAK,Win,5,3,Night,24290,PHI,1
149,PIT,CIN,Loss,1,2,Day,25685,PIT,1
148,SDP,COL,Loss,0,16,Night,48247,SD,0
149,SEA,HOU,Loss,6,8,Day,33650,SEA,2
150,SFG,ARI,Loss,0,2,Night,37846,SF,0
148,STL,CHC,Loss,1,4,Day,40959,STL,1
149,TBR,BOS,Loss,1,3,Night,14942,TB,0
148,TEX,LAA,Loss,0,2,Night,40719,TEX,0
149,TOR,MIN,Win,7,2,Night,29917,TOR,2
148,WSN,LAD,Loss,2,3,Day,39387,WSH,1
150,ARI,SFG,Loss,2,7,Day,38476,ARI,1
148,ATL,NYM,Loss,1,5,Day,32785,ATL,0
150,BAL,NYY,Win,6,4,Day,38189,BAL,1
149,BOS,TBR,Loss,2,3,Day,14936,BOS,1
149,CHC,STL,Win,4,3,Day,37242,CHC,1
149,CHW,DET,Loss,0,12,Day,25663,CHW,0
150,CIN,PIT,Win,5,2,Day,22228,CIN,2
150,CLE,KCR,Win,3,2,Day,32313,CLE,1
150,COL,SDP,Loss,3,4,Day,34634,COL,0
149,DET,CHW,Win,12,0,Day,25663,DET,3
149,HOU,SEA,Win,7,1,Day,30247,HOU,4
149,KCR,CLE,Loss,2,3,Day,32313,KC,0
149,LAA,TEX,Loss,2,4,Day,36709,LAA,1
149,LAD,WSN,Loss,1,7,Night,29155,LAD,0
149,MIA,MIL,Loss,3,10,Day,24535,MIA,0
149,MIL,MIA,Win,10,3,Day,24535,MIL,0
149,MIN,TOR,Win,13,7,Day,27572,MIN,4
149,NYM,ATL,Win,5,1,Day,32785,NYM,1
149,NYY,BAL,Loss,4,6,Day,38189,NYY,1
149,OAK,PHI,Win,6,3,Day,28054,OAK,3
149,PHI,OAK,Loss,3,6,Day,28054,PHI,0
150,PIT,CIN,Loss,2,5,Day,22228,PIT,1
149,SDP,COL,Win,4,3,Day,34634,SD,1
150,SEA,HOU,Loss,1,7,Day,30247,SEA,1
151,SFG,ARI,Win,7,2,Day,38476,SF,1
149,STL,CHC,Loss,3,4,Day,37242,STL,1
150,TBR,BOS,Win,3,2,Day,14936,TB,1
149,TEX,LAA,Win,4,2,Day,36709,TEX,1
150,TOR,MIN,Loss,7,13,Day,27572,TOR,2
149,WSN,LAD,Win,7,1,Night,29155,WSH,3
151,ARI,SDP,Loss,2,4,Night,20199,ARI,0
151,BAL,BOS,Loss,8,10,Night,16716,BAL,1
150,BOS,BAL,Win,10,8,Night,16716,BOS,1
150,DET,OAK,Loss,3,8,Night,23895,DET,1
150,LAD,PHI,Loss,3,4,Night,16690,LAD,3
150,MIA,NYM,Win,13,1,Night,16385,MIA,2
150,MIL,PIT,Win,3,0,Night,16283,MIL,1
150,MIN,NYY,Loss,1,2,Night,30425,MIN,0
150,NYM,MIA,Loss,1,13,Night,16385,NYM,0
150,NYY,MIN,Win,2,1,Night,30425,NYY,1
150,OAK,DET,Win,8,3,Night,23895,OAK,1
150,PHI,LAD,Win,4,3,Night,16690,PHI,1
151,PIT,MIL,Loss,0,3,Night,16283,PIT,0
150,SDP,ARI,Win,4,2,Night,20199,SD,2
152,ARI,SDP,Loss,2,6,Night,20101,ARI,2
149,ATL,WSN,Loss,2,4,Night,26709,ATL,0
152,BAL,BOS,Loss,0,1,Night,21449,BAL,0
151,BOS,BAL,Win,1,0,Night,21449,BOS,0
150,CHC,TBR,Win,2,1,Night,25046,CHC,1
150,CHW,HOU,Loss,1,3,Night,23293,CHW,0
151,CIN,STL,Loss,7,8,Night,17165,CIN,2
151,CLE,LAA,Win,6,3,Night,36171,CLE,1
151,COL,SFG,Loss,3,4,Night,40686,COL,0
151,DET,OAK,Loss,8,9,Night,23460,DET,3
150,HOU,CHW,Win,3,1,Night,23293,HOU,1
150,KCR,TOR,Loss,2,5,Night,33554,KC,1
150,LAA,CLE,Loss,3,6,Night,36171,LAA,1
151,LAD,PHI,Loss,2,6,Night,20145,LAD,1
151,MIA,NYM,Win,5,4,Night,16405,MIA,3
151,MIL,PIT,Win,1,0,Night,13929,MIL,1
151,MIN,NYY,Loss,2,5,Night,30218,MIN,1
151,NYM,MIA,Loss,4,5,Night,16405,NYM,2
151,NYY,MIN,Win,5,2,Night,30218,NYY,0
151,OAK,DET,Win,9,8,Night,23460,OAK,3
151,PHI,LAD,Win,6,2,Night,20145,PHI,1
152,PIT,MIL,Loss,0,1,Night,13929,PIT,0
151,SDP,ARI,Win,6,2,Night,20101,SD,0
151,SEA,TEX,Loss,1,3,Night,17251,SEA,0
152,SFG,COL,Win,4,3,Night,40686,SF,1
150,STL,CIN,Win,8,7,Night,17165,STL,3
151,TBR,CHC,Loss,1,2,Night,25046,TB,1
150,TEX,SEA,Win,3,1,Night,17251,TEX,0
151,TOR,KCR,Win,5,2,Night,33554,TOR,1
150,WSN,ATL,Win,4,2,Night,26709,WSH,0
153,ARI,SDP,Win,13,7,Night,25797,ARI,4
150,ATL,WSN,Loss,3,7,Night,25054,ATL,3
153,BAL,BOS,Loss,0,9,Night,16906,BAL,0
152,BOS,BAL,Win,9,0,Night,16906,BOS,2
151,CHC,TBR,Loss,1,8,Night,24238,CHC,0
151,CHW,HOU,Loss,3,4,Night,24995,CHW,1
152,CIN,STL,Loss,2,9,Night,12903,CIN,0
152,CLE,LAA,Win,6,5,Night,38424,CLE,1
152,COL,SFG,Loss,0,4,Day,39775,COL,0
152,DET,OAK,Loss,2,3,Day,26913,DET,0
151,HOU,CHW,Win,4,3,Night,24995,HOU,0
151,KCR,TOR,Win,15,5,Night,33050,KC,3
151,LAA,CLE,Loss,5,6,Night,38424,LAA,2
152,LAD,PHI,Loss,5,7,Night,20175,LAD,1
152,MIA,NYM,Win,9,2,Day,16033,MIA,4
152,MIL,PIT,Loss,4,6,Night,15741,MIL,2
152,MIN,NYY,Loss,3,11,Day,30099,MIN,0
152,NYM,MIA,Loss,2,9,Day,16033,NYM,1
152,NYY,MIN,Win,11,3,Day,30099,NYY,3
152,OAK,DET,Win,3,2,Day,26913,OAK,1
152,PHI,LAD,Win,7,5,Night,20175,PHI,2
153,PIT,MIL,Win,6,4,Night,15741,PIT,1
152,SDP,ARI,Loss,7,13,Night,25797,SD,5
152,SEA,TEX,Loss,6,8,Night,15962,SEA,2
153,SFG,COL,Win,4,0,Day,39775,SF,1
151,STL,CIN,Win,9,2,Night,12903,STL,3
152,TBR,CHC,Win,8,1,Night,24238,TB,1
151,TEX,SEA,Win,8,6,Night,15962,TEX,1
152,TOR,KCR,Loss,5,15,Night,33050,TOR,1
151,WSN,ATL,Win,7,3,Night,25054,WSH,1
151,ATL,WSN,Win,3,2,Night,32702,ATL,0
154,BAL,TBR,Win,3,1,Night,14967,BAL,1
152,CHC,MIL,Win,5,3,Night,35114,CHC,2
152,CHW,HOU,Win,3,1,Night,24283,CHW,1
153,CIN,STL,Loss,5,8,Night,14903,CIN,3
153,CLE,LAA,Win,4,1,Day,29863,CLE,2
153,COL,SDP,Loss,0,3,Night,30944,COL,0
153,DET,MIN,Loss,1,12,Night,25437,DET,0
152,HOU,CHW,Loss,1,3,Night,24283,HOU,1
152,KCR,TOR,Win,1,0,Night,35861,KC,0
152,LAA,CLE,Loss,1,4,Day,29863,LAA,0
153,LAD,PHI,Win,5,4,Day,18735,LAD,2
153,MIL,CHC,Loss,3,5,Night,35114,MIL,1
153,MIN,DET,Win,12,1,Night,25437,MIN,0
153,PHI,LAD,Loss,4,5,Day,18735,PHI,1
153,SDP,COL,Win,3,0,Night,30944,SD,1
153,SEA,TEX,Loss,2,4,Night,14849,SEA,2
152,STL,CIN,Win,8,5,Night,14903,STL,0
153,TBR,BAL,Loss,1,3,Night,14967,TB,0
152,TEX,SEA,Win,4,2,Night,14849,TEX,2
153,TOR,KCR,Loss,0,1,Night,35861,TOR,0
152,WSN,ATL,Loss,2,3,Night,32702,WSH,1
154,ARI,MIA,Win,13,11,Night,34588,ARI,4
152,ATL,PHI,Win,7,2,Night,33702,ATL,2
155,BAL,TBR,Loss,3,8,Night,28835,BAL,1
153,BOS,CIN,Win,5,4,Night,23463,BOS,1
153,CHC,MIL,Win,5,4,Night,40116,CHC,0
153,CHW,KCR,Win,7,6,Night,18041,CHW,2
154,CIN,BOS,Loss,4,5,Night,23463,CIN,1
154,CLE,SEA,Loss,1,3,Night,27462,CLE,1
154,COL,SDP,Win,4,1,Night,25273,COL,3
154,DET,MIN,Loss,3,7,Night,25390,DET,2
153,HOU,LAA,Win,3,0,Night,34127,HOU,1
153,KCR,CHW,Loss,6,7,Night,18041,KC,1
153,LAA,HOU,Loss,0,3,Night,34127,LAA,0
154,LAD,SFG,Win,4,2,Night,51159,LAD,1
153,MIA,ARI,Loss,11,13,Night,34588,MIA,3
154,MIL,CHC,Loss,4,5,Night,40116,MIL,2
154,MIN,DET,Win,7,3,Night,25390,MIN,2
153,NYM,WSN,Win,7,6,Night,28095,NYM,2
153,NYY,TOR,Loss,1,8,Night,42153,NYY,1
153,OAK,TEX,Win,4,1,Night,13848,OAK,1
154,PHI,ATL,Loss,2,7,Night,33702,PHI,0
154,PIT,STL,Loss,3,4,Night,23942,PIT,0
154,SDP,COL,Loss,1,4,Night,25273,SD,0
154,SEA,CLE,Win,3,1,Night,27462,SEA,1
154,SFG,LAD,Loss,2,4,Night,51159,SF,1
153,STL,PIT,Win,4,3,Night,23942,STL,0
154,TBR,BAL,Win,8,3,Night,28835,TB,2
153,TEX,OAK,Loss,1,4,Night,13848,TEX,1
154,TOR,NYY,Win,8,1,Night,42153,TOR,3
153,WSN,NYM,Loss,6,7,Night,28095,WSH,1
155,ARI,MIA,Loss,6,12,Night,39259,ARI,3
153,ATL,PHI,Win,4,2,Night,39809,ATL,1
156,BAL,TBR,Loss,6,9,Night,42802,BAL,0
154,BOS,CIN,Win,5,0,Day,36076,BOS,1
154,CHC,MIL,Loss,3,4,Day,44067,CHC,0
154,CHW,KCR,Loss,2,8,Night,20306,CHW,0
155,CIN,BOS,Loss,0,5,Day,36076,CIN,0
155,CLE,SEA,Win,11,4,Day,31565,CLE,4
155,COL,SDP,Loss,0,5,Night,33899,COL,0
155,DET,MIN,Loss,4,10,Night,26800,DET,2
154,HOU,LAA,Win,6,2,Day,34035,HOU,1
154,KCR,CHW,Win,8,2,Night,20306,KC,1
154,LAA,HOU,Loss,2,6,Day,34035,LAA,2
155,LAD,SFG,Loss,1,2,Night,51093,LAD,1
154,MIA,ARI,Win,12,6,Night,39259,MIA,2
155,MIL,CHC,Win,4,3,Day,44067,MIL,2
155,MIN,DET,Win,10,4,Night,26800,MIN,1
154,NYM,WSN,Loss,3,4,Night,34455,NYM,0
154,NYY,TOR,Win,5,1,Day,46949,NYY,2
